generation fossil gas,generation fossil oil,generation hydro pumped storage consumption,generation hydro water reservoir,generation solar,forecast solar day ahead,total load actual,price day ahead,total load forecast
3466.0,293.0,2655.0,694.0,31.0,0.0,24269.0,34.73,24636.0
3536.0,296.0,3060.0,604.0,31.0,0.0,23940.0,33.04,23966.0
3469.0,294.0,3124.0,555.0,31.0,1.0,23762.0,32.25,23884.0
3424.0,297.0,2926.0,520.0,31.0,1.0,24485.0,33.0,24391.0
3446.0,299.0,1776.0,730.0,31.0,1.0,26919.0,38.0,26919.0
4156.0,303.0,260.0,1230.0,33.0,21.0,31608.0,48.62,31770.0
4660.0,341.0,0.0,2650.0,50.0,73.0,34804.0,57.59,35369.0
4292.0,345.0,0.0,3255.0,562.0,567.0,35815.0,63.01,36242.0
4529.0,345.0,1.0,3233.0,1336.0,1397.0,36260.0,64.0,36975.0
4674.0,362.0,0.0,2520.0,1984.0,2191.0,35996.0,62.01,36838.0
4448.0,362.0,79.0,1811.0,2287.0,2556.0,35539.0,54.87,36431.0
4227.0,363.0,1.0,1621.0,2274.0,2640.0,35240.0,45.3,36047.0
3997.0,362.0,190.0,1335.0,2062.0,2457.0,34028.0,41.35,34655.0
3984.0,360.0,266.0,1256.0,1593.0,1902.0,33573.0,40.8,34111.0
4217.0,364.0,195.0,1482.0,939.0,1181.0,33637.0,45.03,34190.0
4651.0,367.0,3.0,2018.0,287.0,454.0,34151.0,52.47,34596.0
4743.0,366.0,0.0,3590.0,67.0,61.0,36202.0,61.69,36820.0
4721.0,367.0,0.0,4371.0,62.0,11.0,37469.0,63.43,38704.0
4838.0,369.0,0.0,4037.0,61.0,11.0,37299.0,62.01,38572.0
4699.0,343.0,1.0,2885.0,59.0,3.0,36325.0,54.12,37657.0
4354.0,336.0,166.0,2063.0,59.0,3.0,33848.0,42.35,34804.0
4065.0,334.0,971.0,1609.0,59.0,3.0,30737.0,40.13,31605.0
3802.0,297.0,1748.0,1126.0,59.0,6.0,28342.0,36.0,28330.0
3627.0,293.0,2709.0,788.0,59.0,0.0,26119.0,34.0,26071.0
3602.0,292.0,3132.0,644.0,59.0,0.0,24683.0,33.04,24619.0
3563.0,292.0,3180.0,656.0,59.0,1.0,24147.0,33.04,24127.0
3407.0,290.0,3358.0,518.0,59.0,4.0,24030.0,33.73,23954.0
3476.0,292.0,3224.0,579.0,59.0,4.0,24561.0,35.0,24612.0
3637.0,296.0,1859.0,962.0,59.0,2.0,27025.0,40.69,27024.0
4132.0,341.0,402.0,1312.0,59.0,12.0,31518.0,57.93,31796.0
4980.0,357.0,1.0,2277.0,40.0,47.0,34642.0,64.89,35288.0
4879.0,345.0,2.0,3213.0,352.0,416.0,35662.0,70.52,36377.0
4774.0,365.0,96.0,4058.0,1229.0,1032.0,36343.0,71.25,36967.0
4894.0,354.0,110.0,3225.0,1855.0,1628.0,36335.0,68.69,36823.0
4765.0,367.0,220.0,2340.0,2270.0,2276.0,35955.0,62.56,36450.0
4238.0,371.0,564.0,1837.0,2466.0,2613.0,35583.0,58.34,36098.0
4116.0,367.0,964.0,1060.0,2388.0,2538.0,34322.0,48.84,34828.0
4388.0,345.0,1483.0,1248.0,2126.0,2272.0,33777.0,46.25,34019.0
4811.0,345.0,1033.0,1256.0,1652.0,1691.0,33460.0,54.02,33853.0
4910.0,356.0,67.0,1668.0,773.0,765.0,33784.0,58.98,34258.0
6025.0,365.0,0.0,3058.0,222.0,187.0,35633.0,63.52,36326.0
5963.0,373.0,0.0,4489.0,99.0,33.0,36821.0,66.94,37410.0
5804.0,370.0,0.0,4178.0,88.0,18.0,36669.0,64.89,37004.0
6363.0,364.0,0.0,3883.0,75.0,37.0,36015.0,59.88,36315.0
5891.0,361.0,1.0,2734.0,75.0,36.0,33847.0,55.02,34030.0
5066.0,347.0,26.0,1516.0,75.0,32.0,31243.0,45.34,31310.0
4909.0,287.0,715.0,914.0,75.0,34.0,28889.0,36.54,29129.0
4258.0,269.0,2145.0,781.0,74.0,35.0,26782.0,33.8,26616.0
4154.0,267.0,2932.0,743.0,57.0,17.0,25083.0,33.04,24814.0
4224.0,276.0,2974.0,726.0,38.0,2.0,24086.0,33.04,23925.0
4090.0,276.0,2976.0,624.0,38.0,2.0,23651.0,33.04,23574.0
4192.0,278.0,2867.0,765.0,38.0,0.0,23539.0,34.0,23512.0
4317.0,282.0,2060.0,720.0,37.0,0.0,24025.0,36.0,24045.0
4216.0,285.0,736.0,909.0,37.0,5.0,25467.0,41.19,25660.0
4121.0,305.0,27.0,1532.0,62.0,104.0,27120.0,48.2,27391.0
4581.0,303.0,0.0,3067.0,771.0,713.0,29980.0,60.64,30302.0
4678.0,305.0,0.0,3786.0,1914.0,1815.0,32225.0,64.88,32302.0
4647.0,298.0,0.0,3700.0,2804.0,2805.0,32480.0,64.88,32532.0
4269.0,303.0,0.0,3054.0,3408.0,3457.0,31863.0,62.5,31904.0
4251.0,303.0,0.0,2315.0,3584.0,3558.0,31659.0,58.69,31786.0
4446.0,299.0,0.0,1578.0,3496.0,3312.0,30894.0,47.0,31219.0
4137.0,294.0,57.0,1101.0,3203.0,2822.0,29725.0,40.4,29977.0
4234.0,294.0,175.0,1051.0,2515.0,2016.0,29039.0,39.84,29407.0
4837.0,294.0,4.0,1794.0,1121.0,801.0,29191.0,43.1,29815.0
5673.0,294.0,1.0,4379.0,233.0,165.0,31620.0,56.68,32270.0
5857.0,295.0,0.0,5560.0,89.0,62.0,33274.0,59.82,33840.0
5780.0,296.0,0.0,5485.0,79.0,28.0,33865.0,57.59,34565.0
5751.0,296.0,0.0,5214.0,71.0,26.0,33741.0,53.7,34255.0
5148.0,270.0,0.0,4354.0,70.0,26.0,32324.0,42.25,32574.0
4919.0,270.0,63.0,2477.0,70.0,26.0,30056.0,37.78,30278.0
4757.0,272.0,821.0,997.0,70.0,24.0,27371.0,36.24,27766.0
4310.0,273.0,2241.0,866.0,61.0,11.0,25227.0,33.8,25570.0
4042.0,270.0,2778.0,674.0,54.0,6.0,23430.0,28.75,23730.0
4177.0,270.0,3017.0,598.0,54.0,8.0,22446.0,27.57,22613.0
4336.0,270.0,3289.0,666.0,54.0,6.0,21973.0,25.0,22167.0
4146.0,271.0,3137.0,646.0,54.0,6.0,21986.0,27.25,22147.0
4143.0,271.0,3073.0,616.0,54.0,4.0,22350.0,28.79,22534.0
4124.0,273.0,2491.0,715.0,55.0,7.0,23099.0,33.6,23616.0
4184.0,271.0,2300.0,836.0,74.0,60.0,23805.0,34.9,24469.0
4334.0,255.0,1221.0,1027.0,360.0,280.0,25933.0,39.84,26207.0
4747.0,260.0,4.0,1435.0,717.0,641.0,28482.0,43.97,28561.0
5040.0,264.0,1.0,2440.0,817.0,927.0,29913.0,53.98,29673.0
5136.0,263.0,1.0,3218.0,827.0,1070.0,30285.0,50.1,29685.0
5155.0,263.0,1.0,4070.0,824.0,880.0,30892.0,53.69,30046.0
5019.0,264.0,1.0,4740.0,669.0,703.0,30854.0,52.8,29932.0
4925.0,261.0,1.0,3034.0,481.0,552.0,29506.0,42.51,28724.0
4626.0,261.0,1.0,2100.0,262.0,346.0,28894.0,42.0,28234.0
4560.0,261.0,72.0,1591.0,103.0,135.0,28926.0,42.51,28603.0
4994.0,262.0,3.0,2649.0,69.0,24.0,31281.0,55.57,30986.0
5390.0,264.0,0.0,4250.0,69.0,9.0,32810.0,60.8,33027.0
5550.0,263.0,0.0,4882.0,67.0,10.0,33710.0,59.82,34451.0
5509.0,271.0,0.0,4986.0,65.0,10.0,33891.0,57.59,34616.0
5257.0,272.0,0.0,4552.0,65.0,9.0,32608.0,53.69,33252.0
4784.0,275.0,48.0,3077.0,65.0,11.0,29850.0,42.51,30662.0
5136.0,273.0,1102.0,1288.0,65.0,1.0,26865.0,38.24,27198.0
4181.0,272.0,1834.0,906.0,65.0,11.0,24650.0,34.9,25056.0
4050.0,268.0,2645.0,636.0,65.0,11.0,23305.0,33.04,23524.0
4065.0,265.0,2937.0,491.0,65.0,12.0,22776.0,29.53,22934.0
3942.0,263.0,3056.0,417.0,65.0,13.0,22671.0,28.07,22868.0
4067.0,268.0,3063.0,518.0,66.0,16.0,23397.0,31.17,23614.0
4442.0,269.0,2025.0,914.0,74.0,14.0,26513.0,39.2,26433.0
4932.0,290.0,579.0,1569.0,66.0,13.0,31460.0,52.07,30976.0
5791.0,331.0,1.0,1980.0,68.0,53.0,35444.0,56.49,34738.0
5136.0,340.0,1.0,2748.0,317.0,371.0,36987.0,64.88,36761.0
5406.0,342.0,1.0,3670.0,962.0,1002.0,38207.0,65.02,38192.0
5346.0,343.0,1.0,3138.0,1714.0,1618.0,38341.0,64.88,38437.0
5845.0,342.0,1.0,2445.0,2127.0,2063.0,38052.0,59.07,38273.0
6046.0,342.0,1.0,2253.0,2268.0,2304.0,37891.0,55.69,38089.0
5966.0,340.0,1.0,2034.0,2356.0,2271.0,36560.0,47.72,36853.0
5925.0,336.0,1.0,2302.0,2288.0,2182.0,36103.0,47.43,36221.0
5581.0,328.0,1.0,2366.0,2003.0,1702.0,35867.0,54.56,36000.0
6354.0,325.0,0.0,3291.0,1307.0,945.0,36229.0,60.69,36217.0
7523.0,335.0,0.0,4943.0,414.0,245.0,37941.0,67.25,37842.0
7523.0,335.0,0.0,4943.0,414.0,91.0,39304.0,70.01,38642.0
7523.0,335.0,0.0,4943.0,414.0,28.0,39262.0,69.0,38758.0
7693.0,341.0,0.0,6275.0,40.0,10.0,38082.0,65.69,38265.0
6597.0,343.0,0.0,5137.0,38.0,4.0,35179.0,60.76,36008.0
5821.0,343.0,16.0,3109.0,38.0,3.0,31618.0,56.69,32396.0
5305.0,281.0,416.0,1896.0,38.0,4.0,29025.0,46.67,29044.0
4333.0,274.0,737.0,773.0,38.0,0.0,26475.0,42.44,26742.0
3955.0,271.0,1093.0,559.0,38.0,0.0,25087.0,42.02,25491.0
4168.0,270.0,1294.0,665.0,38.0,0.0,24620.0,40.0,24909.0
4090.0,271.0,1498.0,565.0,38.0,0.0,24505.0,39.4,24671.0
4462.0,268.0,1192.0,724.0,40.0,4.0,25188.0,42.02,25240.0
4847.0,276.0,543.0,1135.0,46.0,3.0,27866.0,47.43,27744.0
6115.0,309.0,19.0,3163.0,41.0,29.0,32945.0,63.89,32474.0
7239.0,326.0,4.0,4719.0,60.0,78.0,36474.0,67.69,36453.0
7314.0,323.0,0.0,6141.0,435.0,473.0,37711.0,71.15,37782.0
7194.0,331.0,0.0,6763.0,1034.0,1026.0,38505.0,77.51,38886.0
7768.0,341.0,0.0,6024.0,1552.0,1497.0,38499.0,74.75,38890.0
8299.0,342.0,1.0,5167.0,1806.0,1754.0,38172.0,69.89,38311.0
8682.0,331.0,2.0,4702.0,1740.0,1761.0,38132.0,67.94,38013.0
8216.0,335.0,1.0,4516.0,1466.0,1587.0,36846.0,65.01,36691.0
8465.0,335.0,1.0,3917.0,1204.0,1365.0,36287.0,65.01,36174.0
9628.0,333.0,1.0,3768.0,836.0,978.0,36333.0,66.6,35857.0
10425.0,332.0,1.0,4617.0,295.0,462.0,36890.0,67.94,36720.0
11068.0,338.0,1.0,5935.0,92.0,103.0,38856.0,69.89,38173.0
11052.0,342.0,1.0,7064.0,87.0,4.0,40232.0,70.91,39838.0
11092.0,343.0,1.0,6986.0,86.0,0.0,40207.0,69.18,40070.0
10631.0,339.0,1.0,6729.0,82.0,1.0,39208.0,65.75,38719.0
8350.0,345.0,1.0,5436.0,81.0,0.0,36258.0,63.1,36152.0
6753.0,342.0,5.0,3180.0,81.0,0.0,32569.0,57.59,32568.0
5576.0,310.0,484.0,1691.0,81.0,0.0,29411.0,60.01,29658.0
4480.0,270.0,1015.0,842.0,81.0,3.0,26868.0,47.43,26975.0
4385.0,264.0,1547.0,648.0,81.0,4.0,25391.0,45.94,25506.0
4404.0,266.0,2103.0,608.0,81.0,1.0,24810.0,43.77,25129.0
4351.0,266.0,2456.0,531.0,81.0,0.0,24694.0,42.0,24999.0
4534.0,271.0,2725.0,593.0,81.0,0.0,25268.0,42.88,25621.0
4381.0,274.0,1843.0,916.0,81.0,1.0,27986.0,46.04,28226.0
5218.0,297.0,44.0,1774.0,82.0,36.0,33028.0,59.82,33409.0
6226.0,343.0,0.0,3329.0,100.0,99.0,36643.0,62.33,36912.0
5687.0,348.0,0.0,4541.0,616.0,636.0,38079.0,65.69,37941.0
5910.0,350.0,0.0,4576.0,1488.0,1476.0,38761.0,67.75,38630.0
5786.0,357.0,0.0,4193.0,1969.0,2252.0,38655.0,65.01,38568.0
5828.0,354.0,3.0,3248.0,2183.0,2751.0,38110.0,59.01,38196.0
5853.0,358.0,0.0,3088.0,2170.0,2747.0,38036.0,52.6,38101.0
5685.0,358.0,122.0,2972.0,2057.0,2310.0,36868.0,45.13,36753.0
5784.0,354.0,498.0,2797.0,1513.0,1861.0,36479.0,44.95,36145.0
5745.0,354.0,413.0,2409.0,931.0,1349.0,36441.0,46.25,36188.0
6265.0,352.0,7.0,2840.0,367.0,657.0,37061.0,55.47,36757.0
7129.0,359.0,0.0,3929.0,106.0,193.0,38758.0,59.82,38715.0
7302.0,366.0,0.0,4097.0,102.0,7.0,40081.0,58.34,40054.0
7341.0,366.0,0.0,4107.0,94.0,8.0,40122.0,55.02,40082.0
6211.0,349.0,55.0,4851.0,78.0,8.0,39146.0,45.0,39116.0
5487.0,349.0,328.0,3985.0,70.0,5.0,36267.0,42.0,36282.0
4683.0,333.0,741.0,2377.0,70.0,2.0,32864.0,38.5,32741.0
3996.0,275.0,1240.0,1077.0,70.0,1.0,29755.0,39.96,29383.0
3558.0,265.0,2330.0,610.0,70.0,0.0,27137.0,38.4,26989.0
3564.0,256.0,2792.0,515.0,70.0,0.0,25675.0,36.98,25501.0
3599.0,262.0,3124.0,557.0,70.0,0.0,25103.0,33.33,24901.0
3505.0,266.0,3256.0,530.0,70.0,0.0,24952.0,33.04,24676.0
3574.0,277.0,3112.0,594.0,70.0,1.0,25540.0,33.33,25154.0
3713.0,283.0,2231.0,809.0,69.0,1.0,28176.0,39.2,27545.0
4278.0,297.0,288.0,1225.0,70.0,25.0,32969.0,45.03,32334.0
5437.0,337.0,0.0,2184.0,87.0,73.0,36207.0,57.2,35792.0
5385.0,346.0,0.0,2978.0,621.0,581.0,37521.0,61.57,37313.0
5426.0,348.0,0.0,3069.0,1627.0,1338.0,38344.0,63.27,38330.0
5253.0,355.0,0.0,2721.0,2432.0,2315.0,38054.0,61.45,38380.0
5437.0,349.0,0.0,2173.0,2851.0,3011.0,37706.0,55.35,37854.0
5940.0,350.0,0.0,1853.0,2532.0,3230.0,37513.0,54.01,37778.0
5760.0,346.0,188.0,1709.0,2255.0,3075.0,36419.0,47.43,36588.0
5403.0,347.0,322.0,1592.0,2154.0,2451.0,35785.0,47.37,36210.0
5242.0,351.0,340.0,1481.0,1853.0,1758.0,35761.0,51.99,36098.0
6013.0,356.0,4.0,2274.0,1186.0,772.0,36254.0,59.2,36772.0
6715.0,360.0,43.0,3869.0,424.0,293.0,38080.0,64.56,38368.0
7161.0,365.0,0.0,4407.0,135.0,104.0,39702.0,65.0,39791.0
7551.0,365.0,0.0,4143.0,77.0,44.0,39722.0,63.91,39675.0
7743.0,365.0,0.0,4354.0,70.0,7.0,38886.0,60.76,38824.0
6612.0,365.0,0.0,3093.0,70.0,0.0,36062.0,55.1,36282.0
5511.0,355.0,108.0,1597.0,70.0,0.0,32725.0,48.0,32705.0
4109.0,293.0,616.0,986.0,70.0,0.0,29746.0,44.45,29950.0
3671.0,287.0,1468.0,827.0,70.0,0.0,27253.0,42.1,27328.0
3716.0,286.0,2208.0,692.0,70.0,0.0,25770.0,39.4,25732.0
3613.0,286.0,2688.0,674.0,70.0,0.0,25198.0,38.0,25054.0
3586.0,274.0,2732.0,675.0,70.0,1.0,25081.0,35.0,24906.0
3690.0,276.0,2357.0,690.0,69.0,1.0,25679.0,38.0,25516.0
3729.0,275.0,1073.0,1022.0,69.0,1.0,28213.0,43.6,28276.0
4466.0,319.0,355.0,1606.0,69.0,22.0,33070.0,57.66,33236.0
5470.0,350.0,8.0,2595.0,111.0,116.0,36531.0,62.1,36643.0
5400.0,355.0,0.0,3608.0,967.0,785.0,37807.0,67.01,37850.0
5529.0,362.0,0.0,3704.0,2243.0,1880.0,38312.0,68.5,38603.0
5399.0,364.0,247.0,3018.0,3335.0,3170.0,37823.0,67.0,38307.0
5253.0,361.0,550.0,2369.0,3967.0,4012.0,37202.0,62.78,37778.0
5067.0,364.0,520.0,2183.0,4026.0,4117.0,36773.0,59.65,37455.0
4911.0,362.0,574.0,1547.0,3928.0,3875.0,35443.0,48.25,36253.0
4584.0,365.0,547.0,1271.0,3642.0,3511.0,34752.0,47.1,35443.0
4995.0,366.0,372.0,1240.0,3104.0,2766.0,34582.0,52.6,35235.0
5616.0,359.0,105.0,2061.0,1809.0,1675.0,34756.0,58.34,35592.0
6273.0,359.0,10.0,3276.0,580.0,514.0,36572.0,62.42,37395.0
6722.0,367.0,0.0,4122.0,208.0,96.0,38329.0,65.0,38874.0
6965.0,367.0,0.0,3919.0,148.0,41.0,38333.0,63.13,38607.0
7137.0,361.0,0.0,3688.0,138.0,40.0,37708.0,60.03,37880.0
6398.0,360.0,28.0,2830.0,137.0,30.0,35332.0,57.59,35418.0
5853.0,351.0,194.0,1709.0,137.0,35.0,32693.0,47.87,32594.0
5484.0,291.0,228.0,1647.0,137.0,24.0,30040.0,44.01,29959.0
4550.0,271.0,746.0,972.0,137.0,36.0,27485.0,43.12,27361.0
4369.0,267.0,1140.0,858.0,128.0,27.0,25763.0,40.43,25404.0
4209.0,257.0,2209.0,884.0,118.0,16.0,24786.0,36.1,24467.0
4177.0,263.0,2998.0,650.0,100.0,2.0,24358.0,35.0,24076.0
4222.0,258.0,3138.0,666.0,100.0,1.0,24273.0,35.0,24045.0
4144.0,260.0,2427.0,669.0,100.0,0.0,24822.0,39.1,24701.0
4198.0,252.0,1754.0,933.0,101.0,6.0,26229.0,41.35,26286.0
3510.0,269.0,1007.0,1045.0,148.0,125.0,28031.0,42.58,27847.0
3722.0,300.0,324.0,1702.0,1002.0,887.0,30993.0,51.9,30834.0
3902.0,301.0,54.0,2825.0,2228.0,2048.0,33327.0,57.1,32948.0
3764.0,300.0,54.0,2481.0,3533.0,3230.0,33373.0,57.59,33067.0
3504.0,302.0,28.0,1868.0,4190.0,3969.0,32671.0,55.79,32331.0
3516.0,298.0,5.0,1693.0,4277.0,4084.0,32544.0,52.6,32183.0
3600.0,293.0,170.0,1506.0,4176.0,3898.0,31782.0,45.2,31662.0
2990.0,289.0,563.0,1297.0,4113.0,3684.0,30494.0,43.1,30488.0
3099.0,288.0,646.0,1128.0,3604.0,2946.0,29801.0,40.43,29875.0
3689.0,289.0,479.0,1579.0,2259.0,1904.0,29777.0,43.52,30055.0
4166.0,291.0,1.0,3130.0,792.0,883.0,32048.0,53.04,32283.0
4221.0,294.0,0.0,5076.0,268.0,187.0,34127.0,57.9,34145.0
4243.0,299.0,0.0,5018.0,175.0,32.0,34630.0,57.59,34790.0
4381.0,299.0,1.0,4554.0,110.0,62.0,34494.0,57.25,34752.0
4407.0,265.0,49.0,3238.0,110.0,27.0,33050.0,50.95,32899.0
4222.0,262.0,193.0,2739.0,109.0,13.0,30715.0,45.95,30619.0
4514.0,255.0,419.0,1417.0,109.0,15.0,27877.0,39.79,28293.0
4171.0,247.0,1632.0,951.0,109.0,4.0,25569.0,31.4,25832.0
3809.0,246.0,2556.0,789.0,109.0,4.0,23794.0,25.83,23975.0
3721.0,240.0,3082.0,542.0,109.0,9.0,22965.0,28.58,22900.0
3663.0,247.0,3096.0,537.0,109.0,9.0,22428.0,25.88,22482.0
3824.0,243.0,3258.0,607.0,109.0,10.0,22526.0,28.13,22460.0
3969.0,244.0,3291.0,630.0,110.0,9.0,22939.0,30.0,22971.0
3660.0,245.0,3171.0,598.0,117.0,59.0,23750.0,30.6,23913.0
3698.0,257.0,3062.0,719.0,167.0,145.0,24337.0,32.8,24631.0
3689.0,257.0,2475.0,1160.0,1072.0,950.0,26224.0,38.4,26510.0
3555.0,260.0,746.0,1094.0,2418.0,2175.0,28381.0,40.5,28712.0
3189.0,264.0,425.0,1063.0,3832.0,3532.0,29101.0,41.0,29667.0
3192.0,265.0,252.0,1083.0,4392.0,4291.0,28831.0,40.5,29581.0
3181.0,265.0,234.0,965.0,4437.0,4410.0,29011.0,40.44,29902.0
3139.0,265.0,539.0,885.0,4394.0,4228.0,28869.0,38.5,29792.0
3275.0,264.0,928.0,975.0,4223.0,3937.0,27849.0,34.82,28563.0
3047.0,261.0,1109.0,960.0,3731.0,3217.0,27188.0,35.9,28093.0
3248.0,260.0,982.0,1274.0,2334.0,2082.0,26878.0,40.5,28206.0
3815.0,260.0,284.0,2020.0,828.0,873.0,29363.0,55.1,30583.0
4168.0,260.0,0.0,3477.0,342.0,174.0,32239.0,62.7,32879.0
4394.0,260.0,0.0,4398.0,244.0,52.0,33571.0,63.89,34067.0
4494.0,260.0,0.0,4767.0,169.0,91.0,33845.0,61.95,34416.0
3887.0,261.0,1.0,4887.0,137.0,45.0,32749.0,58.34,32915.0
4036.0,261.0,183.0,2873.0,136.0,25.0,30011.0,51.1,30360.0
4592.0,260.0,991.0,1365.0,136.0,20.0,26853.0,40.84,27181.0
3976.0,254.0,1931.0,754.0,136.0,32.0,24631.0,38.0,24939.0
3927.0,258.0,2693.0,619.0,136.0,34.0,23303.0,35.09,23559.0
3896.0,258.0,2877.0,573.0,136.0,31.0,22989.0,35.0,23107.0
3813.0,258.0,2963.0,483.0,135.0,17.0,22879.0,35.63,23008.0
3853.0,258.0,2695.0,540.0,136.0,21.0,23750.0,36.99,23858.0
4047.0,263.0,1028.0,852.0,137.0,28.0,26802.0,45.1,27000.0
4911.0,280.0,84.0,2039.0,127.0,44.0,31982.0,60.76,31815.0
5398.0,314.0,0.0,3472.0,165.0,149.0,35629.0,65.01,35603.0
5223.0,328.0,0.0,4399.0,1090.0,940.0,36969.0,68.85,37260.0
5461.0,330.0,0.0,4443.0,2572.0,2118.0,37516.0,69.7,38173.0
5198.0,331.0,0.0,4417.0,3983.0,3599.0,37201.0,69.49,37922.0
5535.0,330.0,0.0,3908.0,4392.0,4315.0,36577.0,67.48,37242.0
5520.0,331.0,2.0,3969.0,4280.0,4343.0,36237.0,65.78,36934.0
5663.0,330.0,0.0,2667.0,4132.0,4081.0,35058.0,61.64,35607.0
5394.0,329.0,0.0,2522.0,3841.0,3673.0,34575.0,60.76,35003.0
5385.0,318.0,0.0,2801.0,3250.0,2896.0,34395.0,62.75,34832.0
5693.0,319.0,0.0,3921.0,2066.0,1948.0,34829.0,65.78,35277.0
6834.0,329.0,0.0,4980.0,752.0,833.0,36507.0,69.0,36798.0
7393.0,329.0,0.0,6056.0,295.0,155.0,38622.0,71.15,38676.0
7330.0,330.0,0.0,6523.0,218.0,70.0,38869.0,69.7,38952.0
8155.0,338.0,0.0,5713.0,154.0,72.0,37993.0,67.01,38112.0
6202.0,342.0,0.0,5105.0,142.0,38.0,35187.0,63.0,35560.0
5203.0,341.0,1.0,2762.0,123.0,32.0,31608.0,57.59,31981.0
4738.0,319.0,235.0,1095.0,117.0,14.0,28656.0,52.1,28730.0
3936.0,284.0,734.0,680.0,116.0,12.0,26315.0,43.52,26373.0
3776.0,273.0,1255.0,573.0,111.0,12.0,24984.0,41.1,25129.0
3764.0,278.0,1738.0,471.0,95.0,15.0,24506.0,40.0,24767.0
3829.0,272.0,2096.0,496.0,95.0,13.0,24470.0,39.8,24577.0
3942.0,274.0,2247.0,601.0,95.0,10.0,25118.0,40.1,25265.0
4072.0,273.0,992.0,811.0,95.0,10.0,27748.0,46.25,27836.0
4791.0,307.0,122.0,2236.0,99.0,31.0,32686.0,61.89,32715.0
5144.0,328.0,7.0,3923.0,151.0,139.0,35981.0,66.15,36188.0
4871.0,334.0,55.0,4486.0,868.0,859.0,37036.0,69.49,37201.0
4756.0,332.0,34.0,4712.0,1996.0,1960.0,37421.0,70.52,37756.0
5106.0,342.0,0.0,3900.0,3044.0,3200.0,37040.0,67.7,37410.0
4926.0,350.0,0.0,3184.0,3603.0,3880.0,36320.0,63.89,36783.0
4715.0,353.0,0.0,2673.0,3698.0,3829.0,36104.0,60.77,36384.0
4609.0,352.0,18.0,1448.0,3694.0,3616.0,34932.0,53.38,34832.0
4403.0,350.0,343.0,1414.0,3527.0,3439.0,34498.0,49.93,34251.0
4862.0,350.0,621.0,1611.0,3017.0,2841.0,34266.0,54.12,34019.0
5244.0,349.0,483.0,2155.0,1922.0,1924.0,34499.0,57.3,34210.0
5914.0,350.0,54.0,3073.0,665.0,863.0,36045.0,63.29,36264.0
5914.0,350.0,54.0,3073.0,665.0,182.0,38335.0,66.0,38968.0
6519.0,359.0,0.0,4695.0,142.0,78.0,38718.0,64.16,38933.0
6460.0,353.0,0.0,4106.0,130.0,66.0,37819.0,61.0,38169.0
5838.0,355.0,0.0,2553.0,131.0,20.0,35153.0,56.18,35228.0
4420.0,342.0,86.0,1271.0,131.0,19.0,31746.0,45.2,31799.0
3982.0,277.0,667.0,1125.0,131.0,29.0,29096.0,42.74,28929.0
4097.0,269.0,1575.0,933.0,113.0,37.0,26815.0,40.38,26529.0
3835.0,272.0,2164.0,618.0,93.0,23.0,25396.0,39.5,25132.0
3820.0,270.0,2674.0,531.0,93.0,21.0,24739.0,39.5,24780.0
4021.0,269.0,2883.0,794.0,93.0,18.0,24587.0,39.68,24703.0
3945.0,272.0,1758.0,715.0,93.0,14.0,25236.0,40.1,25306.0
4199.0,280.0,823.0,1114.0,83.0,16.0,27861.0,44.93,27945.0
4713.0,327.0,45.0,2793.0,84.0,36.0,32646.0,62.0,32918.0
5322.0,346.0,0.0,4251.0,134.0,152.0,35927.0,68.03,36239.0
4952.0,349.0,0.0,4721.0,973.0,918.0,36959.0,70.64,37212.0
5267.0,353.0,0.0,4474.0,2198.0,1956.0,37228.0,72.52,37488.0
5324.0,344.0,0.0,4041.0,3396.0,3300.0,36794.0,70.2,37082.0
5274.0,341.0,33.0,3452.0,3934.0,4035.0,36039.0,68.03,36442.0
5274.0,341.0,33.0,3452.0,3934.0,4136.0,36039.0,65.0,36239.0
4863.0,351.0,3.0,1775.0,4079.0,3998.0,34343.0,59.82,35010.0
4864.0,346.0,118.0,1473.0,3940.0,3645.0,33886.0,58.38,34582.0
5165.0,357.0,136.0,1482.0,3397.0,3003.0,33621.0,59.89,34403.0
5745.0,366.0,186.0,2285.0,2102.0,1966.0,33837.0,63.0,34693.0
6752.0,367.0,50.0,3613.0,738.0,954.0,35740.0,67.1,36166.0
7599.0,370.0,0.0,4633.0,313.0,218.0,37937.0,69.1,38480.0
8028.0,370.0,0.0,4674.0,197.0,87.0,38240.0,68.2,38929.0
7478.0,361.0,1.0,4398.0,131.0,129.0,37183.0,63.1,38006.0
6267.0,361.0,0.0,3420.0,113.0,63.0,34487.0,58.18,35231.0
4446.0,354.0,58.0,2207.0,112.0,44.0,31304.0,48.75,31770.0
4140.0,280.0,369.0,1898.0,103.0,37.0,28577.0,45.28,29143.0
3664.0,270.0,598.0,1281.0,91.0,35.0,26313.0,42.67,26868.0
3419.0,266.0,1175.0,867.0,91.0,34.0,25016.0,40.09,25463.0
3478.0,271.0,1580.0,924.0,83.0,26.0,24408.0,39.1,24839.0
3359.0,272.0,1909.0,702.0,75.0,12.0,24295.0,38.4,24629.0
3394.0,277.0,2159.0,718.0,75.0,10.0,24870.0,38.5,25255.0
3682.0,281.0,1502.0,1114.0,75.0,10.0,27423.0,44.52,27819.0
4047.0,335.0,500.0,2521.0,75.0,27.0,32153.0,49.69,32731.0
4284.0,358.0,344.0,4107.0,114.0,142.0,35154.0,54.55,36109.0
